   2007.97         -inf         -inf
   2013.35         -inf         -inf
   2018.74         -inf         -inf
   2024.12         -inf         -inf
    2029.5         -inf         -inf
   2034.89         -inf         -inf
   2040.27         -inf         -inf
   2045.65         -inf         -inf
   2051.04         -inf         -inf
   2056.42         -inf         -inf
    2061.8         -inf         -inf
   2067.19         -inf         -inf
   2072.57         -inf         -inf
   2077.95         -inf         -inf
   2083.34         -inf         -inf
   2088.72         -inf         -inf
    2094.1         -inf         -inf
   2099.49         -inf         -inf
   2104.87         -inf         -inf
   2110.25         -inf         -inf
   2115.64         -inf         -inf
   2121.02         -inf         -inf
    2126.4         -inf         -inf
   2131.79         -inf         -inf
   2137.17         -inf         -inf
   2142.55         -inf         -inf
   2147.94         -inf         -inf
   2153.32         -inf         -inf
    2158.7         -inf         -inf
   2164.09         -inf         -inf
   2169.47         -inf         -inf
   2174.85         -inf         -inf
   2180.24         -inf         -inf
   2185.62         -inf         -inf
      2191         -inf         -inf
   2196.39         -inf         -inf
   2201.77         -inf         -inf
   2207.15         -inf         -inf
   2212.54         -inf         -inf
   2217.92         -inf         -inf
    2223.3         -inf         -inf
   2228.69         -inf         -inf
   2234.07         -inf         -inf
   2239.45         -inf         -inf
   2244.84         -inf         -inf
   2250.22         -inf         -inf
    2255.6         -inf         -inf
   2260.99         -inf         -inf
   2266.37         -inf         -inf
   2271.75         -inf         -inf
   2277.14         -inf         -inf
   2282.52         -inf         -inf
    2287.9         -inf         -inf
   2293.29         -inf         -inf
   2298.67         -inf         -inf
   2304.05         -inf         -inf
   2309.44         -inf         -inf
   2314.82         -inf         -inf
    2320.2         -inf         -inf
   2325.59         -inf         -inf
   2330.97         -inf         -inf
   2336.35         -inf         -inf
   2341.74         -inf         -inf
   2347.12         -inf         -inf
    2352.5         -inf         -inf
   2357.89         -inf         -inf
   2363.27         -inf         -inf
   2368.65         -inf         -inf
   2374.04         -inf         -inf
   2379.42         -inf         -inf
    2384.8         -inf         -inf
   2390.19         -inf         -inf
   2395.57         -inf         -inf
   2400.95         -inf         -inf
   2406.34         -inf         -inf
   2411.72         -inf         -inf
    2417.1         -inf         -inf
   2422.49         -inf         -inf
   2427.87         -inf         -inf
   2433.25         -inf         -inf
   2438.64         -inf         -inf
   2444.02         -inf         -inf
    2449.4         -inf         -inf
   2454.79         -inf         -inf
   2460.17         -inf         -inf
   2465.55         -inf         -inf
   2470.94         -inf         -inf
   2476.32         -inf         -inf
    2481.7         -inf         -inf
   2487.08         -inf         -inf
   2492.47         -inf         -inf
   2497.85         -inf         -inf
   2503.23         -inf         -inf
   2508.62         -inf         -inf
      2514         -inf         -inf
   2519.38         -inf         -inf
   2524.77         -inf         -inf
   2530.15         -inf         -inf
   2535.53         -inf         -inf
   2540.92         -inf         -inf
    2546.3         -inf         -inf
   2551.68         -inf         -inf
   2557.07         -inf         -inf
   2562.45         -inf         -inf
   2567.83         -inf         -inf
   2573.22         -inf         -inf
    2578.6         -inf         -inf
   2583.98         -inf         -inf
   2589.37         -inf         -inf
   2594.75         -inf         -inf
   2600.13         -inf         -inf
   2605.52         -inf         -inf
    2610.9         -inf         -inf
   2616.28         -inf         -inf
   2621.67         -inf         -inf
   2627.05         -inf         -inf
   2632.43         -inf         -inf
   2637.82         -inf         -inf
    2643.2         -inf         -inf
   2648.58         -inf         -inf
   2653.97         -inf         -inf
   2659.35         -inf         -inf
   2664.73         -inf         -inf
   2670.12         -inf         -inf
    2675.5         -inf         -inf
   2680.88         -inf         -inf
   2686.27         -inf         -inf
   2691.65         -inf         -inf
   2697.03         -inf         -inf
   2702.42         -inf         -inf
    2707.8         -inf         -inf
   2713.18         -inf         -inf
   2718.57         -inf         -inf
   2723.95         -inf         -inf
   2729.33         -inf         -inf
   2734.72         -inf         -inf
    2740.1         -inf         -inf
   2745.48         -inf         -inf
   2750.87         -inf         -inf
   2756.25         -inf         -inf
   2761.63         -inf         -inf
   2767.02         -inf         -inf
    2772.4         -inf         -inf
   2777.78         -inf         -inf
   2783.17         -inf         -inf
   2788.55         -inf         -inf
   2793.93         -inf         -inf
   2799.32         -inf         -inf
    2804.7         -inf         -inf
   2810.08         -inf         -inf
   2815.47         -inf         -inf
   2820.85         -inf         -inf
   2826.23         -inf         -inf
   2831.62         -inf         -inf
      2837         -inf         -inf
   2842.38         -inf         -inf
   2847.77         -inf         -inf
   2853.15         -inf         -inf
   2858.53         -inf         -inf
   2863.92         -inf         -inf
    2869.3         -inf         -inf
   2874.68         -inf         -inf
   2880.07         -inf         -inf
   2885.45         -inf         -inf
   2890.83         -inf         -inf
   2896.22         -inf         -inf
    2901.6         -inf         -inf
   2906.98         -inf         -inf
   2912.37         -inf         -inf
   2917.75         -inf         -inf
   2923.13         -inf         -inf
   2928.52         -inf         -inf
    2933.9         -inf         -inf
   2939.28         -inf         -inf
   2944.67         -inf         -inf
   2950.05         -inf         -inf
   2955.43         -inf         -inf
   2960.82         -inf         -inf
    2966.2         -inf         -inf
   2971.58         -inf         -inf
   2976.97         -inf         -inf
   2982.35         -inf         -inf
   2987.73         -inf         -inf
   2993.12         -inf         -inf
    2998.5         -inf         -inf
   3003.88         -inf         -inf
   3009.27         -inf         -inf
   3014.65         -inf         -inf
   3020.03         -inf         -inf
   3025.42         -inf         -inf
    3030.8         -inf         -inf
   3036.18         -inf         -inf
   3041.56         -inf         -inf
   3046.95         -inf         -inf
   3052.33         -inf         -inf
   3057.71         -inf         -inf
    3063.1         -inf         -inf
   3068.48         -inf         -inf
   3073.86         -inf         -inf
   3079.25         -inf         -inf
   3084.63         -inf         -inf
   3090.01         -inf         -inf
    3095.4         -inf         -inf
   3100.78         -inf         -inf
   3106.16         -inf         -inf
   3111.55         -inf         -inf
   3116.93         -inf         -inf
   3122.31         -inf         -inf
    3127.7         -inf         -inf
   3133.08         -inf         -inf
   3138.46         -inf         -inf
   3143.85         -inf         -inf
   3149.23         -inf         -inf
   3154.61         -inf         -inf
      3160         -inf         -inf
   3165.38         -inf         -inf
   3170.76         -inf         -inf
   3176.15         -inf         -inf
   3181.53         -inf         -inf
   3186.91         -inf         -inf
    3192.3         -inf         -inf
   3197.68         -inf         -inf
   3203.06         -inf         -inf
   3208.45         -inf         -inf
   3213.83         -inf         -inf
   3219.21         -inf         -inf
    3224.6         -inf         -inf
   3229.98         -inf         -inf
   3235.36         -inf         -inf
   3240.75         -inf         -inf
   3246.13         -inf         -inf
   3251.51         -inf         -inf
    3256.9         -inf         -inf
   3262.28         -inf         -inf
   3267.66         -inf         -inf
   3273.05         -inf         -inf
   3278.43         -inf         -inf
   3283.81         -inf         -inf
    3289.2         -inf         -inf
   3294.58         -inf         -inf
   3299.96         -inf         -inf
   3305.35         -inf         -inf
   3310.73         -inf         -inf
   3316.11         -inf         -inf
    3321.5         -inf         -inf
   3326.88         -inf         -inf
   3332.26         -inf         -inf
   3337.65         -inf         -inf
   3343.03         -inf         -inf
   3348.41         -inf         -inf
    3353.8         -inf         -inf
   3359.18         -inf         -inf
   3364.56         -inf         -inf
   3369.95         -inf         -inf
   3375.33         -inf         -inf
   3380.71         -inf         -inf
    3386.1         -inf         -inf
   3391.48         -inf         -inf
   3396.86         -inf         -inf
   3402.25         -inf         -inf
   3407.63         -inf         -inf
   3413.01         -inf         -inf
    3418.4         -inf         -inf
   3423.78         -inf         -inf
   3429.16         -inf         -inf
   3434.55         -inf         -inf
   3439.93         -inf         -inf
   3445.31         -inf         -inf
    3450.7         -inf         -inf
   3456.08         -inf         -inf
   3461.46         -inf         -inf
   3466.85         -inf         -inf
   3472.23         -inf         -inf
   3477.61         -inf         -inf
      3483         -inf         -inf
   3488.38         -inf         -inf
   3493.76         -inf         -inf
   3499.15         -inf         -inf
   3504.53         -inf         -inf
   3509.91         -inf         -inf
    3515.3         -inf         -inf
   3520.68         -inf         -inf
   3526.06         -inf         -inf
   3531.45         -inf         -inf
   3536.83         -inf         -inf
   3542.21         -inf         -inf
    3547.6         -inf         -inf
   3552.98         -inf         -inf
   3558.36         -inf         -inf
   3563.75         -inf         -inf
   3569.13         -inf         -inf
   3574.51         -inf         -inf
    3579.9         -inf         -inf
   3585.28         -inf         -inf
   3590.66         -inf         -inf
   3596.04         -inf         -inf
   3601.43         -inf         -inf
   3606.81         -inf         -inf
   3612.19         -inf         -inf
   3617.58         -inf         -inf
   3622.96         -inf         -inf
   3628.34         -inf         -inf
   3633.73         -inf         -inf
   3639.11         -inf         -inf
   3644.49         -inf         -inf
   3649.88         -inf         -inf
   3655.26         -inf         -inf
   3660.64         -inf         -inf
   3666.03         -inf         -inf
   3671.41         -inf         -inf
   3676.79         -inf         -inf
   3682.18         -inf         -inf
   3687.56         -inf         -inf
   3692.94         -inf         -inf
   3698.33         -inf         -inf
   3703.71         -inf         -inf
   3709.09         -inf         -inf
   3714.48         -inf         -inf
   3719.86         -inf         -inf
   3725.24         -inf         -inf
   3730.63         -inf         -inf
   3736.01         -inf         -inf
   3741.39         -inf         -inf
   3746.78         -inf         -inf
   3752.16         -inf         -inf
   3757.54         -inf         -inf
   3762.93         -inf         -inf
   3768.31         -inf         -inf
   3773.69         -inf         -inf
   3779.08         -inf         -inf
   3784.46         -inf         -inf
   3789.84         -inf         -inf
   3795.23         -inf         -inf
   3800.61         -inf         -inf
   3805.99         -inf         -inf
   3811.38         -inf         -inf
   3816.76         -inf         -inf
   3822.14         -inf         -inf
   3827.53         -inf         -inf
   3832.91         -inf         -inf
   3838.29         -inf         -inf
   3843.68         -inf         -inf
   3849.06         -inf         -inf
   3854.44         -inf         -inf
   3859.83         -inf         -inf
   3865.21         -inf         -inf
   3870.59         -inf         -inf
   3875.98         -inf         -inf
   3881.36         -inf         -inf
   3886.74         -inf         -inf
   3892.13         -inf         -inf
   3897.51         -inf         -inf
   3902.89         -inf         -inf
   3908.28         -inf         -inf
   3913.66         -inf         -inf
   3919.04         -inf         -inf
   3924.43         -inf         -inf
   3929.81         -inf         -inf
   3935.19         -inf         -inf
   3940.58         -inf         -inf
   3945.96         -inf         -inf
   3951.34         -inf         -inf
   3956.73         -inf         -inf
   3962.11         -inf         -inf
   3967.49         -inf         -inf
   3972.88         -inf         -inf
   3978.26         -inf         -inf
   3983.64         -inf         -inf
   3989.03         -inf         -inf
   3994.41         -inf         -inf
   3999.79         -inf         -inf
   4005.18         -inf         -inf
   4010.56         -inf         -inf
   4015.94         -inf         -inf
   4021.33         -inf         -inf
   4026.71         -inf         -inf
   4032.09         -inf         -inf
   4037.48         -inf         -inf
   4042.86         -inf         -inf
   4048.24         -inf         -inf
   4053.63         -inf         -inf
   4059.01         -inf         -inf
   4064.39         -inf         -inf
   4069.78         -inf         -inf
   4075.16         -inf         -inf
   4080.54         -inf         -inf
   4085.93         -inf         -inf
   4091.31         -inf         -inf
   4096.69         -inf         -inf
   4102.08         -inf         -inf
   4107.46         -inf         -inf
   4112.84         -inf         -inf
   4118.23         -inf         -inf
   4123.61         -inf         -inf
   4128.99         -inf         -inf
   4134.38         -inf         -inf
   4139.76         -inf         -inf
   4145.14         -inf         -inf
   4150.52         -inf         -inf
   4155.91         -inf         -inf
   4161.29         -inf         -inf
   4166.67         -inf         -inf
   4172.06         -inf         -inf
   4177.44         -inf         -inf
   4182.82         -inf         -inf
   4188.21         -inf         -inf
   4193.59         -inf         -inf
   4198.97         -inf         -inf
   4204.36         -inf         -inf
   4209.74         -inf         -inf
   4215.12         -inf         -inf
   4220.51         -inf         -inf
   4225.89         -inf         -inf
   4231.27         -inf         -inf
   4236.66         -inf         -inf
   4242.04         -inf         -inf
   4247.42         -inf         -inf
   4252.81         -inf         -inf
   4258.19         -inf         -inf
   4263.57         -inf         -inf
   4268.96         -inf         -inf
   4274.34         -inf         -inf
   4279.72         -inf         -inf
   4285.11         -inf         -inf
   4290.49         -inf         -inf
   4295.87         -inf         -inf
   4301.26         -inf         -inf
   4306.64         -inf         -inf
   4312.02         -inf         -inf
   4317.41         -inf         -inf
   4322.79         -inf         -inf
   4328.17         -inf         -inf
   4333.56         -inf         -inf
   4338.94         -inf         -inf
   4344.32         -inf         -inf
   4349.71         -inf         -inf
   4355.09         -inf         -inf
   4360.47         -inf         -inf
   4365.86         -inf         -inf
   4371.24         -inf         -inf
   4376.62         -inf         -inf
   4382.01         -inf         -inf
   4387.39         -inf         -inf
   4392.77         -inf         -inf
   4398.16         -inf         -inf
   4403.54         -inf         -inf
   4408.92         -inf         -inf
   4414.31         -inf         -inf
   4419.69         -inf         -inf
   4425.07         -inf         -inf
   4430.46         -inf         -inf
   4435.84         -inf         -inf
   4441.22         -inf         -inf
   4446.61         -inf         -inf
   4451.99         -inf         -inf
   4457.37         -inf         -inf
   4462.76         -inf         -inf
   4468.14         -inf         -inf
   4473.52         -inf         -inf
   4478.91         -inf         -inf
   4484.29         -inf         -inf
   4489.67         -inf         -inf
   4495.06         -inf         -inf
   4500.44         -inf         -inf
   4505.82         -inf         -inf
   4511.21         -inf         -inf
   4516.59         -inf         -inf
   4521.97         -inf         -inf
   4527.36         -inf         -inf
   4532.74         -inf         -inf
   4538.12         -inf         -inf
   4543.51         -inf         -inf
   4548.89         -inf         -inf
   4554.27         -inf         -inf
   4559.66         -inf         -inf
   4565.04         -inf         -inf
   4570.42         -inf         -inf
   4575.81         -inf         -inf
   4581.19         -inf         -inf
   4586.57         -inf         -inf
   4591.96         -inf         -inf
   4597.34         -inf         -inf
   4602.72         -inf         -inf
   4608.11         -inf         -inf
   4613.49         -inf         -inf
   4618.87         -inf         -inf
   4624.26         -inf         -inf
   4629.64         -inf         -inf
   4635.02         -inf         -inf
   4640.41         -inf         -inf
   4645.79         -inf         -inf
   4651.17         -inf         -inf
   4656.56         -inf         -inf
   4661.94         -inf         -inf
   4667.32         -inf         -inf
   4672.71         -inf         -inf
   4678.09         -inf         -inf
   4683.47         -inf         -inf
   4688.85         -inf         -inf
   4694.24         -inf         -inf
   4699.62         -inf         -inf
      4705         -inf         -inf
   4710.39         -inf         -inf
   4715.77         -inf         -inf
   4721.15         -inf         -inf
   4726.54         -inf         -inf
   4731.92         -inf         -inf
    4737.3         -inf         -inf
   4742.69         -inf         -inf
   4748.07         -inf         -inf
   4753.45         -inf         -inf
   4758.84         -inf         -inf
   4764.22         -inf         -inf
    4769.6         -inf         -inf
   4774.99         -inf         -inf
   4780.37         -inf         -inf
   4785.75         -inf         -inf
   4791.14         -inf         -inf
   4796.52         -inf         -inf
    4801.9         -inf         -inf
   4807.29         -inf         -inf
   4812.67         -inf         -inf
   4818.05         -inf         -inf
   4823.44         -inf         -inf
   4828.82         -inf         -inf
    4834.2         -inf         -inf
   4839.59         -inf         -inf
   4844.97         -inf         -inf
   4850.35         -inf         -inf
   4855.74         -inf         -inf
   4861.12         -inf         -inf
    4866.5         -inf         -inf
   4871.89         -inf         -inf
   4877.27         -inf         -inf
   4882.65         -inf         -inf
   4888.04         -inf         -inf
   4893.42         -inf         -inf
    4898.8         -inf         -inf
   4904.19         -inf         -inf
   4909.57         -inf         -inf
   4914.95         -inf         -inf
   4920.34         -inf         -inf
   4925.72         -inf         -inf
    4931.1         -inf         -inf
   4936.49         -inf         -inf
   4941.87         -inf         -inf
   4947.25         -inf         -inf
   4952.64         -inf         -inf
   4958.02         -inf         -inf
    4963.4         -inf         -inf
   4968.79         -inf         -inf
   4974.17         -inf         -inf
   4979.55         -inf         -inf
   4984.94         -inf         -inf
   4990.32         -inf         -inf
    4995.7         -inf         -inf
   5001.09         -inf         -inf
   5006.47         -inf         -inf
   5011.85         -inf         -inf
   5017.24         -inf         -inf
   5022.62         -inf         -inf
      5028         -inf         -inf
   5033.39         -inf         -inf
   5038.77         -inf         -inf
   5044.15         -inf         -inf
   5049.54         -inf         -inf
   5054.92         -inf         -inf
    5060.3         -inf         -inf
   5065.69         -inf         -inf
   5071.07         -inf         -inf
   5076.45         -inf         -inf
   5081.84         -inf         -inf
   5087.22         -inf         -inf
    5092.6         -inf         -inf
   5097.99         -inf         -inf
   5103.37         -inf         -inf
   5108.75         -inf         -inf
   5114.14         -inf         -inf
   5119.52         -inf         -inf
    5124.9         -inf         -inf
   5130.29         -inf         -inf
   5135.67         -inf         -inf
   5141.05         -inf         -inf
   5146.44         -inf         -inf
   5151.82         -inf         -inf
    5157.2         -inf         -inf
   5162.59         -inf         -inf
   5167.97         -inf         -inf
   5173.35         -inf         -inf
   5178.74         -inf         -inf
   5184.12         -inf         -inf
    5189.5         -inf         -inf
   5194.89         -inf         -inf
   5200.27         -inf         -inf
   5205.65         -inf         -inf
   5211.04         -inf         -inf
   5216.42         -inf         -inf
    5221.8         -inf         -inf
   5227.19         -inf         -inf
   5232.57         -inf         -inf
   5237.95         -inf         -inf
   5243.33         -inf         -inf
   5248.72         -inf         -inf
    5254.1         -inf         -inf
   5259.48         -inf         -inf
   5264.87         -inf         -inf
   5270.25         -inf         -inf
   5275.63         -inf         -inf
   5281.02         -inf         -inf
    5286.4         -inf         -inf
   5291.78         -inf         -inf
   5297.17         -inf         -inf
   5302.55         -inf         -inf
   5307.93         -inf         -inf
   5313.32         -inf         -inf
    5318.7         -inf         -inf
   5324.08         -inf         -inf
   5329.47         -inf         -inf
   5334.85         -inf         -inf
   5340.23         -inf         -inf
   5345.62         -inf         -inf
      5351         -inf         -inf
   5356.38         -inf         -inf
   5361.77         -inf         -inf
   5367.15         -inf         -inf
   5372.53         -inf         -inf
   5377.92         -inf         -inf
    5383.3         -inf         -inf
   5388.68         -inf         -inf
   5394.07         -inf         -inf
   5399.45         -inf         -inf
   5404.83         -inf         -inf
   5410.22         -inf         -inf
    5415.6         -inf         -inf
   5420.98         -inf         -inf
   5426.37         -inf         -inf
   5431.75         -inf         -inf
   5437.13         -inf         -inf
   5442.52         -inf         -inf
    5447.9         -inf         -inf
   5453.28         -inf         -inf
