track02.cdda.wav,Michael Johnson,collection,This Night Won't Last Forever
track04.cdda.wav,Michael Johnson,collection,Bluer Than Blue
track06.cdda.wav,Michael Johnson,collection,That's That
track10.cdda.wav,Karla Bonoff,collection,All My Life
track12.cdda.wav,Karla Bonoff,collection,Someone To Lay Down Beside Me
track14.cdda.wav,Karla Bonoff,collection,Personally
track16.cdda.wav,Karla Bonoff,collection,Wild Heart of The Young
track18.cdda.wav,Karla Bonoff,collection,Home
